827.09589	626079	
827.10413	607170	
827.11243	594718	
827.12073	595064	
827.12897	585171	
827.13727	583332	
827.14557	555914	
827.15387	579424	
827.16211	568838	
827.17041	563307	
827.17871	577855	
827.18701	562472	
827.19525	565542	
827.20355	555410	
827.21185	555449	
827.22009	551775	
827.22839	571270	
827.23669	563373	
827.245	553017	
827.25323	535986	
827.26154	530696	
827.26984	560255	
827.27808	540030	
827.28638	538524	
827.29468	533651	
827.30292	542372	
827.31122	525201	
827.31952	544224	
827.32776	526012	
827.33606	531295	
827.34436	514411	
827.35266	518628	
827.3609	531660	
827.3692	517572	
827.3775	531087	
827.38574	522864	
827.39404	522672	
827.40234	545394	
827.41058	518896	
827.41888	537985	
827.42719	514275	
827.43542	525401	
827.44373	507634	
827.45203	513978	
827.46027	524556	
827.46857	514056	
827.47687	527310	
827.48511	519844	
827.49341	502957	
827.50165	510293	
827.50995	503694	
827.51825	523502	
827.52649	502722	
827.53479	517281	
827.54309	506228	
827.55133	508574	
827.55963	511446	
827.56793	510302	
827.57617	512793	
827.58447	521600	
827.59271	501059	
827.60101	503376	
827.60931	506641	
827.61755	503641	
827.62585	486876	
827.63409	493181	
827.6424	507520	
827.6507	492975	
827.65894	479878	
827.66724	503143	
827.67548	498186	
827.68378	499990	
827.69208	494982	
827.70032	497559	
827.70862	501606	
827.71686	490056	
827.72516	517334	
827.73346	498502	
827.7417	501115	
827.75	483467	
827.75824	490380	
827.76654	474050	
827.77484	487184	
827.78308	463425	
827.79138	456248	
827.79962	454842	
827.80792	470189	
827.81616	456247	
827.82446	462156	
827.83276	468290	
827.841	456051	
827.8493	456630	
827.85754	461146	
827.86584	440713	
827.87408	453821	
827.88239	445660	
827.89063	423419	
827.89893	433709	
827.90717	430029	
827.91547	415984	
827.92377	428582	
827.93201	430359	
827.94031	411826	
827.94855	415754	
827.95685	412993	
827.96509	421797	
827.97339	396767	
827.98163	410115	
827.98993	422015	
827.99817	428794	
828.00647	419033	
828.01471	428907	
828.02301	423458	
828.03125	418616	
828.03955	410514	
828.04779	425905	
828.05609	430061	
828.06433	447114	
828.07263	424316	
828.08087	436981	
828.08917	439102	
828.09741	433311	
828.10571	448468	
828.11395	443534	
828.12225	430349	
828.13049	451627	
828.13879	429684	
828.14703	449078	
828.15533	440795	
828.16357	442298	
828.17188	442875	
828.18011	443335	
828.18842	442398	
828.19666	449034	
828.20496	443343	
828.2132	447269	
828.2215	450313	
828.22974	433349	
828.23804	447733	
828.24628	461946	
828.25452	452762	
828.26282	453695	
828.27106	459673	
828.27936	442863	
828.2876	437006	
828.2959	452372	
828.30414	435646	
828.31244	477684	
828.32068	459608	
828.32898	459999	
828.33722	485382	
828.34546	459381	
828.35376	464515	
828.362	463259	
828.3703	468831	
828.37854	469281	
828.38684	468452	
828.39508	469385	
828.40332	471023	
828.41162	463002	
828.41986	445344	
828.42816	457537	
828.4364	472111	
828.44464	476237	
828.45294	460500	
828.46118	469411	
828.46948	456392	
828.47772	457511	
828.48602	460175	
828.49426	450863	
828.5025	449263	
828.5108	462706	
828.51904	463855	
828.52728	472601	
828.53558	465744	
828.54382	485313	
828.55212	450266	
828.56036	461214	
828.5686	480800	
828.5769	465024	
828.58514	446848	
828.59344	445182	
828.60168	470197	
828.60992	476507	
828.61823	462636	
828.62646	460099	
828.6347	476126	
828.64301	463173	
828.65125	442986	
828.65948	442509	
828.66779	465898	
828.67603	456602	
828.68433	465626	
828.69257	472466	
828.70081	462943	
828.70911	460552	
828.71735	455807	
828.72559	457765	
828.73389	450527	
828.74213	450070	
828.75037	443262	
828.75867	450694	
828.76691	455623	
828.77515	461681	
828.78345	465033	
828.79169	474076	
828.79993	464614	
828.80823	462811	
828.81647	481667	
828.82471	466042	
828.83301	474705	
828.84125	490087	
828.84949	448003	
828.85773	452906	
828.86603	451713	
828.87427	455345	
828.88251	462342	
828.89081	465952	
828.89905	462326	
828.90729	465657	
828.91559	468540	
828.92383	467893	
828.93207	454592	
828.94031	450376	
828.94861	472539	
828.95685	450469	
828.96509	453719	
828.97339	469317	
828.98163	462207	
828.98987	454298	
828.99811	448010	
829.00641	457003	
829.01465	444568	
829.02289	462435	
829.03113	460419	
829.03943	465025	
829.04767	468024	
829.05591	444348	
829.06421	438453	
829.07245	445303	
829.08069	454527	
829.08893	452575	
829.09723	456071	
829.10547	451014	
829.11371	454425	
829.12195	453377	
829.13025	450830	
829.13849	470730	
829.14673	450739	
829.15497	438840	
829.16321	468286	
829.17151	457337	
829.17975	441597	
829.18799	451748	
829.19623	449625	
829.20453	436246	
829.21277	453949	
829.22101	427524	
829.22925	450704	
829.23749	430357	
829.24579	442506	
829.25403	449928	
829.26227	454847	
829.27051	447445	
829.27881	427061	
829.28705	429527	
829.29529	431750	
829.30353	450390	
829.31177	438968	
