827.09589	580847	
827.10413	554559	
827.11243	548351	
827.12073	542789	
827.12897	531521	
827.13727	526547	
827.14557	507304	
827.15387	532578	
827.16211	523817	
827.17041	521597	
827.17871	536938	
827.18701	535292	
827.19525	539007	
827.20355	517858	
827.21185	520180	
827.22009	517613	
827.22839	524350	
827.23669	515871	
827.245	500813	
827.25323	485130	
827.26154	479500	
827.26984	518999	
827.27808	499106	
827.28638	489150	
827.29468	486213	
827.30292	501702	
827.31122	486097	
827.31952	502144	
827.32776	481941	
827.33606	487519	
827.34436	479115	
827.35266	491315	
827.3609	502329	
827.3692	481352	
827.3775	488045	
827.38574	489086	
827.39404	483276	
827.40234	504264	
827.41058	479744	
827.41888	489637	
827.42719	466370	
827.43542	481719	
827.44373	462635	
827.45203	465620	
827.46027	465753	
827.46857	462695	
827.47687	485073	
827.48511	493882	
827.49341	480700	
827.50165	480597	
827.50995	474086	
827.51825	489661	
827.52649	468250	
827.53479	485085	
827.54309	466728	
827.55133	468145	
827.55963	473338	
827.56793	471925	
827.57617	475082	
827.58447	493384	
827.59271	470862	
827.60101	475144	
827.60931	473022	
827.61755	476854	
827.62585	458406	
827.63409	469887	
827.6424	483506	
827.6507	454588	
827.65894	437564	
827.66724	458296	
827.67548	446597	
827.68378	454404	
827.69208	458773	
827.70032	458704	
827.70862	451773	
827.71686	440770	
827.72516	461357	
827.73346	445355	
827.7417	447308	
827.75	432616	
827.75824	438546	
827.76654	426555	
827.77484	446143	
827.78308	430845	
827.79138	432201	
827.79962	427914	
827.80792	440610	
827.81616	417531	
827.82446	426815	
827.83276	424387	
827.841	408432	
827.8493	414036	
827.85754	417468	
827.86584	400840	
827.87408	416191	
827.88239	407114	
827.89063	387312	
827.89893	398451	
827.90717	396577	
827.91547	385587	
827.92377	388166	
827.93201	392782	
827.94031	385336	
827.94855	392077	
827.95685	382644	
827.96509	392188	
827.97339	377615	
827.98163	386654	
827.98993	386348	
827.99817	388017	
828.00647	373093	
828.01471	389900	
828.02301	379164	
828.03125	384228	
828.03955	375462	
828.04779	387038	
828.05609	393020	
828.06433	413641	
828.07263	391908	
828.08087	406509	
828.08917	403910	
828.09741	391906	
828.10571	403311	
828.11395	401248	
828.12225	392660	
828.13049	413346	
828.13879	392186	
828.14703	413304	
828.15533	401609	
828.16357	402816	
828.17188	397540	
828.18011	403295	
828.18842	404563	
828.19666	410928	
828.20496	400576	
828.2132	404931	
828.2215	417009	
828.22974	398200	
828.23804	410448	
828.24628	424732	
828.25452	419281	
828.26282	423516	
828.27106	429281	
828.27936	409924	
828.2876	399140	
828.2959	416797	
828.30414	405191	
828.31244	442490	
828.32068	425138	
828.32898	426480	
828.33722	453579	
828.34546	433683	
828.35376	442052	
828.362	437984	
828.3703	429910	
828.37854	418563	
828.38684	414350	
828.39508	417286	
828.40332	429600	
828.41162	432902	
828.41986	419315	
828.42816	426439	
828.4364	431168	
828.44464	434609	
828.45294	409520	
828.46118	416773	
828.46948	415843	
828.47772	430929	
828.48602	433144	
828.49426	422069	
828.5025	412854	
828.5108	423270	
828.51904	419411	
828.52728	427747	
828.53558	428630	
828.54382	447628	
828.55212	416394	
828.56036	428064	
828.5686	451929	
828.5769	439472	
828.58514	426620	
828.59344	423511	
828.60168	442757	
828.60992	447771	
828.61823	429042	
828.62646	423703	
828.6347	439345	
828.64301	422904	
828.65125	398707	
828.65948	403197	
828.66779	422766	
828.67603	415665	
828.68433	426643	
828.69257	436435	
828.70081	430648	
828.70911	426278	
828.71735	423894	
828.72559	429778	
828.73389	432290	
828.74213	433832	
828.75037	424496	
828.75867	427334	
828.76691	420526	
828.77515	422581	
828.78345	425860	
828.79169	432257	
828.79993	422988	
828.80823	419644	
828.81647	439511	
828.82471	424491	
828.83301	436733	
828.84125	454897	
828.84949	416000	
828.85773	422991	
828.86603	420404	
828.87427	413802	
828.88251	417280	
828.89081	424110	
828.89905	422894	
828.90729	420061	
828.91559	420105	
828.92383	420449	
828.93207	409730	
828.94031	410961	
828.94861	429977	
828.95685	412747	
828.96509	417401	
828.97339	426001	
828.98163	419398	
828.98987	422066	
828.99811	421895	
829.00641	431550	
829.01465	419561	
829.02289	423828	
829.03113	419136	
829.03943	422936	
829.04767	430890	
829.05591	414737	
829.06421	415605	
829.07245	417562	
829.08069	423789	
829.08893	423046	
829.09723	422668	
829.10547	416512	
829.11371	419377	
829.12195	416688	
829.13025	411687	
829.13849	427860	
829.14673	414316	
829.15497	401678	
829.16321	427385	
829.17151	418122	
829.17975	405270	
829.18799	419027	
829.19623	421306	
829.20453	412138	
829.21277	429938	
829.22101	403032	
829.22925	420903	
829.23749	402854	
829.24579	405039	
829.25403	415314	
829.26227	422682	
829.27051	425128	
829.27881	407881	
829.28705	412540	
829.29529	408136	
829.30353	413182	
829.31177	396948	
829.32007	397420	
829.32831	375356	
829.33655	407093	
829.34479	398801	
829.35303	407214	
829.36127	406744	
829.36957	413311	
829.37781	416293	
829.38605	401234	
829.39429	416891	
829.40253	429763	
829.41083	429211	
829.41907	406146	
829.42731	418789	
829.43555	424667	
829.44379	409596	
829.45203	396340	
829.46033	400637	
829.46857	403945	
829.47681	424013	
829.48505	425280	
829.49329	418542	
829.50153	399738	
829.50977	407484	
829.51807	395528	
829.52631	388304	
829.53455	397475	
829.54279	381679	
829.55103	375802	
829.55927	376225	
829.5675	382616	
829.57581	388097	
829.58405	386466	
829.59229	390809	
829.60052	397196	
829.60876	389884	
829.617	395085	
829.62524	394829	
829.63348	399203	
829.64178	398292	
829.65002	394704	
829.65826	377634	
