827.09589	553288	
827.10413	523255	
827.11243	509876	
827.12073	497851	
827.12897	486259	
827.13727	487925	
827.14557	469767	
827.15387	489968	
827.16211	484950	
827.17041	482039	
827.17871	496088	
827.18701	487703	
827.19525	485870	
827.20355	471983	
827.21185	474687	
827.22009	474963	
827.22839	489799	
827.23669	481800	
827.245	474486	
827.25323	457362	
827.26154	447552	
827.26984	471296	
827.27808	454186	
827.28638	451651	
827.29468	448753	
827.30292	462253	
827.31122	446430	
827.31952	461257	
827.32776	445888	
827.33606	454431	
827.34436	436124	
827.35266	442885	
827.3609	449432	
827.3692	437338	
827.3775	444142	
827.38574	428721	
827.39404	428059	
827.40234	448938	
827.41058	432791	
827.41888	454513	
827.42719	435489	
827.43542	451416	
827.44373	440268	
827.45203	444278	
827.46027	445098	
827.46857	437717	
827.47687	454974	
827.48511	451791	
827.49341	434502	
827.50165	443954	
827.50995	436567	
827.51825	455482	
827.52649	432631	
827.53479	451682	
827.54309	430169	
827.55133	436462	
827.55963	444205	
827.56793	442465	
827.57617	445588	
827.58447	453878	
827.59271	431460	
827.60101	435056	
827.60931	442578	
827.61755	444582	
827.62585	426956	
827.63409	430338	
827.6424	439422	
827.6507	426449	
827.65894	414266	
827.66724	434724	
827.67548	423720	
827.68378	428028	
827.69208	424864	
827.70032	415711	
827.70862	412590	
827.71686	406106	
827.72516	426129	
827.73346	415194	
827.7417	415153	
827.75	405740	
827.75824	414276	
827.76654	406238	
827.77484	426045	
827.78308	410668	
827.79138	404431	
827.79962	396186	
827.80792	401338	
827.81616	385220	
827.82446	395921	
827.83276	395155	
827.841	385466	
827.8493	386370	
827.85754	388614	
827.86584	365436	
827.87408	372814	
827.88239	369426	
827.89063	364075	
827.89893	378140	
827.90717	370139	
827.91547	358199	
827.92377	362338	
827.93201	362580	
827.94031	356871	
827.94855	362118	
827.95685	353946	
827.96509	369325	
827.97339	354218	
827.98163	366074	
827.98993	362542	
827.99817	360465	
828.00647	352098	
828.01471	369738	
828.02301	363185	
828.03125	364101	
828.03955	361132	
828.04779	374930	
828.05609	380599	
828.06433	398542	
828.07263	381439	
828.08087	390687	
828.08917	381658	
828.09741	376918	
828.10571	395577	
828.11395	393220	
828.12225	380667	
828.13049	397860	
828.13879	368881	
828.14703	388766	
828.15533	384250	
828.16357	392809	
828.17188	392055	
828.18011	398571	
828.18842	392719	
828.19666	395789	
828.20496	384276	
828.2132	393375	
828.2215	402032	
828.22974	386653	
828.23804	394420	
828.24628	403669	
828.25452	391918	
828.26282	395329	
828.27106	399902	
828.27936	378001	
828.2876	369025	
828.2959	390716	
828.30414	379630	
828.31244	415797	
828.32068	394347	
828.32898	396203	
828.33722	419665	
828.34546	391955	
828.35376	395059	
828.362	388403	
828.3703	391631	
828.37854	385789	
828.38684	394285	
828.39508	399063	
828.40332	405143	
828.41162	402292	
828.41986	389237	
828.42816	397284	
828.4364	405076	
828.44464	406395	
828.45294	395246	
828.46118	404900	
828.46948	396992	
828.47772	403062	
828.48602	409587	
828.49426	395302	
828.5025	387213	
828.5108	393266	
828.51904	388636	
828.52728	398476	
828.53558	400523	
828.54382	424469	
828.55212	393091	
828.56036	402569	
828.5686	420004	
828.5769	410518	
828.58514	396688	
828.59344	394291	
828.60168	411739	
828.60992	417580	
828.61823	397039	
828.62646	394225	
828.6347	415567	
828.64301	407969	
828.65125	387321	
828.65948	389556	
828.66779	405728	
828.67603	389708	
828.68433	398232	
828.69257	400714	
828.70081	400075	
828.70911	395651	
828.71735	395747	
828.72559	403583	
828.73389	402355	
828.74213	409360	
828.75037	406114	
828.75867	412247	
828.76691	408816	
828.77515	407071	
828.78345	415437	
828.79169	422675	
828.79993	409636	
828.80823	410890	
828.81647	422684	
828.82471	402834	
828.83301	409731	
828.84125	427214	
828.84949	393231	
828.85773	405016	
828.86603	404834	
828.87427	405745	
828.88251	406356	
828.89081	412850	
828.89905	412759	
828.90729	403267	
828.91559	407543	
828.92383	412042	
828.93207	403422	
828.94031	398939	
828.94861	419341	
828.95685	396617	
828.96509	403198	
828.97339	411697	
828.98163	402744	
828.98987	400082	
828.99811	398958	
829.00641	410893	
829.01465	401295	
829.02289	402371	
829.03113	390406	
829.03943	392075	
829.04767	402062	
829.05591	389994	
829.06421	388143	
829.07245	390856	
829.08069	393102	
829.08893	387395	
829.09723	391845	
829.10547	393461	
829.11371	396173	
829.12195	390311	
829.13025	388802	
829.13849	409334	
829.14673	398018	
829.15497	389765	
829.16321	414946	
829.17151	402508	
829.17975	384808	
829.18799	398602	
829.19623	401407	
829.20453	388362	
829.21277	404040	
829.22101	383129	
829.22925	405266	
829.23749	383421	
829.24579	390947	
829.25403	403621	
829.26227	405862	
829.27051	392910	
829.27881	386081	
829.28705	392356	
829.29529	391129	
829.30353	403490	
829.31177	394782	
829.32007	399321	
829.32831	370548	
829.33655	408230	
829.34479	386501	
829.35303	382289	
829.36127	378470	
829.36957	375760	
829.37781	377304	
829.38605	364487	
829.39429	387557	
829.40253	390992	
829.41083	388981	
829.41907	370092	
829.42731	385735	
829.43555	390673	
829.44379	383036	
829.45203	374811	
829.46033	377595	
829.46857	374619	
829.47681	390256	
829.48505	392351	
829.49329	396830	
829.50153	387941	
829.50977	391880	
829.51807	379420	
829.52631	369678	
829.53455	388003	
829.54279	377524	
829.55103	374427	
829.55927	377777	
829.5675	381640	
829.57581	381833	
829.58405	386446	
829.59229	395598	
829.60052	393883	
829.60876	376275	
829.617	378678	
829.62524	372561	
829.63348	368057	
829.64178	368514	
829.65002	371213	
829.65826	363196	
829.6665	356848	
829.67474	371674	
829.68298	378802	
829.69122	378953	
829.69946	376857	
829.7077	362949	
829.71594	391638	
829.72424	376215	
829.73248	355027	
