827.09589	497970	
827.10413	471095	
827.11243	460267	
827.12073	449367	
827.12897	440790	
827.13727	441713	
827.14557	418683	
827.15387	439507	
827.16211	432161	
827.17041	430388	
827.17871	446150	
827.18701	449753	
827.19525	455785	
827.20355	437694	
827.21185	439102	
827.22009	433620	
827.22839	449463	
827.23669	445477	
827.245	437778	
827.25323	425426	
827.26154	413539	
827.26984	434788	
827.27808	418931	
827.28638	415685	
827.29468	416270	
827.30292	425632	
827.31122	412238	
827.31952	419338	
827.32776	398289	
827.33606	403060	
827.34436	392424	
827.35266	407555	
827.3609	419855	
827.3692	406603	
827.3775	417550	
827.38574	402497	
827.39404	406321	
827.40234	423375	
827.41058	398769	
827.41888	408625	
827.42719	384119	
827.43542	401461	
827.44373	386889	
827.45203	393860	
827.46027	395994	
827.46857	390966	
827.47687	411347	
827.48511	407681	
827.49341	399578	
827.50165	405790	
827.50995	401573	
827.51825	409670	
827.52649	388784	
827.53479	405192	
827.54309	393764	
827.55133	394401	
827.55963	398647	
827.56793	390916	
827.57617	396560	
827.58447	412321	
827.59271	391952	
827.60101	389400	
827.60931	391188	
827.61755	394272	
827.62585	377407	
827.63409	390674	
827.6424	403804	
827.6507	391146	
827.65894	378533	
827.66724	394973	
827.67548	375870	
827.68378	382076	
827.69208	376973	
827.70032	374754	
827.70862	372603	
827.71686	366060	
827.72516	388908	
827.73346	372646	
827.7417	378039	
827.75	369613	
827.75824	374698	
827.76654	363629	
827.77484	379468	
827.78308	366187	
827.79138	359152	
827.79962	353795	
827.80792	369333	
827.81616	346154	
827.82446	347211	
827.83276	341068	
827.841	328782	
827.8493	334066	
827.85754	350496	
827.86584	334240	
827.87408	342642	
827.88239	333611	
827.89063	321248	
827.89893	335151	
827.90717	330419	
827.91547	319965	
827.92377	325402	
827.93201	328414	
827.94031	319998	
827.94855	328464	
827.95685	317257	
827.96509	323603	
827.97339	305755	
827.98163	300965	
827.98993	304716	
827.99817	313051	
828.00647	307488	
828.01471	323513	
828.02301	317344	
828.03125	320970	
828.03955	321712	
828.04779	327513	
