827.09589	504056	
827.10413	469778	
827.11243	468434	
827.12073	463298	
827.12897	457583	
827.13727	461276	
827.14557	437004	
827.15387	453616	
827.16211	453758	
827.17041	453763	
827.17871	469951	
827.18701	462065	
827.19525	455825	
827.20355	440274	
827.21185	442629	
827.22009	444816	
827.22839	463443	
827.23669	460081	
827.245	452452	
827.25323	438996	
827.26154	431157	
827.26984	460958	
827.27808	444008	
827.28638	433225	
827.29468	430655	
827.30292	442030	
827.31122	434761	
827.31952	449208	
827.32776	430224	
827.33606	433294	
827.34436	417271	
827.35266	418702	
827.3609	432690	
827.3692	422514	
827.3775	428558	
827.38574	419661	
827.39404	421221	
827.40234	435675	
827.41058	410757	
827.41888	435008	
827.42719	419061	
827.43542	431285	
827.44373	411601	
827.45203	412481	
827.46027	418634	
827.46857	415893	
827.47687	439544	
827.48511	442714	
827.49341	418565	
827.50165	420448	
827.50995	417887	
827.51825	433618	
827.52649	415444	
827.53479	428711	
827.54309	409501	
827.55133	413473	
827.55963	411803	
827.56793	415570	
827.57617	416807	
827.58447	439000	
827.59271	421791	
827.60101	420827	
827.60931	428103	
827.61755	430377	
827.62585	411650	
827.63409	416892	
827.6424	427454	
827.6507	413115	
827.65894	397162	
827.66724	415356	
827.67548	406173	
827.68378	413347	
827.69208	408778	
827.70032	406537	
827.70862	400551	
827.71686	399586	
827.72516	421001	
827.73346	409136	
827.7417	416152	
827.75	406189	
827.75824	412630	
827.76654	395951	
827.77484	409418	
827.78308	394642	
827.79138	388117	
827.79962	381777	
827.80792	393353	
827.81616	376649	
827.82446	387772	
827.83276	388264	
827.841	376684	
827.8493	376916	
827.85754	378675	
827.86584	357973	
827.87408	371007	
827.88239	362217	
827.89063	349967	
827.89893	361581	
827.90717	358594	
827.91547	350202	
827.92377	357893	
827.93201	364603	
827.94031	353039	
827.94855	354718	
827.95685	347347	
827.96509	355651	
827.97339	337344	
827.98163	342193	
827.98993	350988	
827.99817	359446	
828.00647	347969	
828.01471	362032	
828.02301	352192	
828.03125	355476	
828.03955	354899	
828.04779	361477	
828.05609	369502	
828.06433	382130	
828.07263	359562	
828.08087	375371	
828.08917	371389	
828.09741	367812	
828.10571	379837	
828.11395	372804	
828.12225	361711	
828.13049	379424	
828.13879	360652	
828.14703	380702	
828.15533	373684	
828.16357	379631	
828.17188	380017	
828.18011	386352	
828.18842	388800	
828.19666	394382	
828.20496	389482	
828.2132	389285	
828.2215	392858	
828.22974	376764	
828.23804	386628	
828.24628	395579	
828.25452	384272	
828.26282	387525	
828.27106	389987	
828.27936	367040	
828.2876	361750	
828.2959	377635	
828.30414	361112	
828.31244	392128	
828.32068	374249	
828.32898	382567	
828.33722	400417	
828.34546	376594	
828.35376	382567	
828.362	379429	
828.3703	386194	
828.37854	386426	
828.38684	387755	
828.39508	390851	
828.40332	396370	
828.41162	394420	
828.41986	381242	
828.42816	392734	
828.4364	397771	
828.44464	409254	
828.45294	397629	
828.46118	406834	
828.46948	400219	
828.47772	403784	
828.48602	410096	
828.49426	391985	
828.5025	382441	
828.5108	384714	
828.51904	386544	
828.52728	386843	
828.53558	386548	
828.54382	401366	
828.55212	377332	
828.56036	394843	
828.5686	415213	
828.5769	402284	
828.58514	394359	
828.59344	389576	
828.60168	403596	
828.60992	408738	
828.61823	392827	
828.62646	389619	
828.6347	404812	
828.64301	393992	
828.65125	376827	
828.65948	376966	
828.66779	394033	
828.67603	387151	
828.68433	393359	
828.69257	392090	
828.70081	389320	
828.70911	388159	
828.71735	385650	
828.72559	387971	
828.73389	382796	
828.74213	389915	
828.75037	386486	
828.75867	384168	
828.76691	388000	
828.77515	388377	
828.78345	394510	
828.79169	400021	
828.79993	394361	
828.80823	394618	
828.81647	410772	
