200.000	893.851563
200.020	745.394531
200.040	165.113281
200.060	-101.539063
200.080	97.992188
200.100	397.648438
200.120	211.460938
200.140	22.804688
200.160	-237.121094
200.180	442.000000
200.200	198.828125
200.220	102.773438
200.240	184.460938
200.260	713.156250
200.280	257.250000
200.300	443.550781
200.320	576.367188
200.340	396.621094
200.360	513.277344
200.380	-149.300781
200.400	1103.398438
200.420	156.949219
200.440	656.371094
200.460	989.273438
200.480	441.402344
200.500	87.515625
200.520	373.203125
200.540	710.753906
200.560	66.589844
200.580	-75.359375
200.600	24.281250
200.620	294.277344
200.640	54.937500
200.660	1109.933594
200.680	457.554688
200.700	913.164063
200.720	370.457031
200.740	557.207031
200.760	690.328125
200.780	871.695313
200.800	221.500000
200.820	367.832031
200.840	994.046875
200.860	148.585938
200.880	1091.785156
200.900	748.921875
200.920	618.914063
200.940	378.136719
200.960	-381.160156
200.980	459.226563
201.000	-45.199219
201.020	-189.957031
201.040	73.695313
201.060	638.554688
201.080	443.203125
201.100	496.339844
201.120	466.609375
201.140	310.832031
201.160	34.007813
201.180	262.335938
201.200	77.933594
201.220	999.648438
201.240	684.628906
201.260	895.386719
201.280	337.250000
201.300	830.808594
201.320	-187.187500
201.340	607.199219
201.360	1001.242188
201.380	857.238281
201.400	651.585938
201.420	877.808594
201.440	403.285156
201.460	267.394531
201.480	448.117188
201.500	202.472656
201.520	183.687500
201.540	426.453125
201.560	342.539063
201.580	127.093750
201.600	737.632813
201.620	839.769531
201.640	-142.156250
201.660	614.968750
201.680	509.957031
201.700	526.335938
201.720	15.832031
201.740	673.878906
201.760	-4.359375
201.780	53.722656
201.800	456.070313
201.820	82.339844
201.840	601.687500
201.860	1059.691406
201.880	281.148438
201.900	595.433594
201.920	-243.285156
201.940	505.156250
201.960	164.359375
201.980	689.046875
202.000	-21.242188
202.020	453.671875
202.040	178.550781
202.060	456.460938
202.080	191.414063
202.100	571.886719
202.120	35.324219
202.140	756.667969
202.160	66.097656
202.180	8.121094
202.200	-114.519531
202.220	-506.007813
202.240	-324.214844
202.260	-77.156250
202.280	65.101563
202.300	1259.660156
202.320	611.691406
202.340	602.386719
202.360	554.023438
202.380	617.363281
202.400	-126.273438
202.420	683.074219
202.440	518.511719
202.460	593.550781
202.480	379.582031
202.500	802.019531
202.520	393.398438
202.540	-584.011719
202.560	588.144531
202.580	360.046875
202.600	598.300781
202.620	205.558594
202.640	387.468750
202.660	154.968750
202.680	1070.679688
202.700	-145.453125
202.720	125.214844
202.740	143.792969
202.760	-11.652344
202.780	-3.187500
202.800	356.648438
202.820	91.410156
202.840	934.265625
202.860	259.210938
202.880	606.484375
202.900	669.652344
202.920	565.855469
202.940	-29.367188
202.960	577.390625
202.980	137.371094
203.000	-568.898438
203.020	475.234375
203.040	-171.718750
203.060	750.019531
203.080	-237.757813
203.100	-180.187500
203.120	-57.820313
203.140	-259.144531
203.160	896.988281
203.180	97.531250
203.200	735.132813
203.220	421.039063
203.240	563.207031
203.260	526.015625
203.280	604.488281
203.300	448.515625
203.320	486.335938
203.340	1161.539063
203.360	466.878906
203.380	604.187500
203.400	-299.234375
203.420	771.281250
203.440	167.105469
203.460	585.003906
203.480	395.316406
203.500	87.156250
203.520	466.523438
203.540	495.066406
203.560	574.843750
203.580	325.804688
203.600	455.894531
203.620	498.070313
203.640	336.296875
203.660	926.378906
203.680	13.636719
203.700	847.640625
203.720	436.128906
203.740	1014.515625
203.760	154.058594
203.780	1119.335938
203.800	324.343750
203.820	771.945313
203.840	14.453125
203.860	666.000000
203.880	690.417969
203.900	98.894531
203.920	711.152344
203.940	428.687500
203.960	324.933594
203.980	474.867188
204.000	824.656250
204.020	677.226563
204.040	-25.019531
204.060	793.351563
204.080	653.949219
204.100	388.375000
204.120	-37.117188
204.140	745.546875
204.160	1040.078125
204.180	64.906250
204.200	317.179688
204.220	623.437500
204.240	70.363281
204.260	426.445313
204.280	39.648438
204.300	-173.484375
204.320	-67.855469
204.340	1353.328125
204.360	-351.027344
204.380	529.187500
204.400	477.246094
204.420	925.382813
204.440	401.144531
204.460	640.367188
204.480	521.679688
204.500	-69.175781
204.520	2.367188
204.540	617.789063
204.560	470.605469
204.580	775.660156
204.600	478.441406
204.620	533.386719
204.640	323.839844
204.660	826.738281
204.680	516.011719
204.700	-10.527344
204.720	700.324219
204.740	-75.140625
204.760	398.945313
204.780	403.843750
204.800	416.128906
204.820	109.660156
204.840	943.218750
204.860	932.757813
204.880	434.906250
204.900	106.488281
204.920	459.902344
204.940	401.132813
204.960	586.667969
204.980	-68.378906
205.000	617.152344
205.020	761.746094
205.040	96.789063
205.060	-583.195313
205.080	674.777344
205.100	930.453125
205.120	891.824219
205.140	594.328125
205.160	845.046875
205.180	656.769531
205.200	-512.031250
205.220	731.320313
205.240	217.894531
205.260	614.312500
205.280	800.898438
205.300	273.078125
205.320	150.378906
205.340	778.875000
205.360	660.917969
205.380	435.171875
205.400	568.546875
205.420	560.890625
205.440	-224.425781
205.460	563.800781
205.480	888.921875
205.500	417.906250
205.520	26.511719
205.540	523.437500
205.560	185.957031
205.580	38.738281
205.600	759.335938
205.620	837.656250
205.640	-30.535156
205.660	-42.296875
205.680	95.234375
205.700	552.394531
205.720	-47.960938
205.740	437.050781
205.760	352.664063
205.780	224.628906
205.800	-275.640625
205.820	617.257813
205.840	697.207031
205.860	32.648438
205.880	292.277344
205.900	-107.886719
205.920	651.800781
205.940	-206.914063
205.960	-192.281250
205.980	594.316406
206.000	545.691406
206.020	195.140625
206.040	-57.753906
206.060	931.875000
206.080	403.539063
206.100	356.656250
206.120	308.949219
206.140	23.234375
206.160	187.355469
206.180	736.261719
206.200	243.664063
206.220	316.378906
206.240	297.480469
206.260	505.984375
206.280	552.277344
206.300	503.585938
206.320	441.121094
206.340	915.578125
206.360	-317.628906
206.380	599.218750
206.400	128.890625
206.420	587.503906
206.440	35.289063
206.460	900.296875
206.480	781.593750
206.500	83.148438
206.520	406.292969
206.540	-40.714844
206.560	346.433594
206.580	278.359375
206.600	790.714844
206.620	23.507813
206.640	225.746094
206.660	99.773438
206.680	-572.628906
206.700	693.601563
206.720	170.980469
206.740	221.394531
206.760	430.902344
206.780	625.011719
206.800	-36.460938
206.820	222.914063
206.840	604.875000
206.860	1180.312500
206.880	390.636719
206.900	559.449219
206.920	508.558594
206.940	513.601563
206.960	56.312500
206.980	571.960938
207.000	517.187500
207.020	669.664063
207.040	443.785156
207.060	153.566406
207.080	201.609375
207.100	589.890625
207.120	422.394531
207.140	550.730469
207.160	705.535156
207.180	273.792969
207.200	105.437500
207.220	494.710938
207.240	794.695313
207.260	392.480469
207.280	113.351563
207.300	579.613281
207.320	937.074219
207.340	262.406250
207.360	797.988281
207.380	625.539063
207.400	722.925781
207.420	605.031250
207.440	597.683594
207.460	510.890625
207.480	259.828125
207.500	701.539063
207.520	1049.199219
207.540	61.617188
207.560	1087.234375
207.580	457.722656
207.600	559.503906
207.620	678.375000
207.640	768.105469
207.660	986.933594
207.680	430.503906
207.700	265.582031
207.720	1027.003906
207.740	699.085938
207.760	246.148438
207.780	494.242188
207.800	1097.726563
207.820	1456.085938
207.840	528.593750
207.860	706.316406
207.880	650.468750
207.900	699.382813
207.920	552.097656
207.940	712.445313
207.960	474.871094
207.980	263.164063
208.000	868.097656
208.020	1099.679688
208.040	514.453125
208.060	1052.046875
208.080	1170.937500
208.100	640.953125
208.120	577.519531
208.140	346.585938
208.160	851.503906
208.180	750.289063
208.200	475.246094
208.220	76.246094
208.240	522.550781
208.260	213.921875
208.280	275.335938
208.300	434.527344
208.320	157.660156
208.340	427.515625
208.360	-251.960938
208.380	213.984375
208.400	302.406250
208.420	434.507813
208.440	541.742188
208.460	224.917969
208.480	741.699219
208.500	265.410156
208.520	809.839844
208.540	551.117188
208.560	409.691406
208.580	957.890625
208.600	128.789063
208.620	285.964844
208.640	763.152344
208.660	974.761719
208.680	66.757813
208.700	448.949219
208.720	766.687500
208.740	576.312500
208.760	805.464844
208.780	922.832031
208.800	425.386719
208.820	649.679688
208.840	542.175781
208.860	274.476563
208.880	461.960938
208.900	461.914063
208.920	445.925781
208.940	557.656250
208.960	530.277344
208.980	367.941406
209.000	582.753906
209.020	718.445313
209.040	232.652344
209.060	224.714844
209.080	151.058594
209.100	531.019531
209.120	542.773438
209.140	535.316406
209.160	399.886719
209.180	358.972656
209.200	484.984375
209.220	-112.703125
209.240	559.523438
209.260	216.781250
209.280	248.914063
209.300	460.496094
209.320	-128.957031
209.340	271.128906
209.360	73.359375
209.380	613.726563
209.400	47.933594
209.420	364.781250
209.440	243.042969
209.460	261.898438
209.480	-32.039063
209.500	558.425781
209.520	799.570313
209.540	812.304688
209.560	436.105469
209.580	111.761719
209.600	-88.437500
209.620	195.093750
209.640	844.238281
209.660	643.976563
209.680	884.996094
209.700	-252.859375
209.720	718.234375
209.740	938.457031
209.760	736.597656
209.780	-150.265625
209.800	471.132813
209.820	932.187500
209.840	1057.160156
209.860	815.214844
209.880	343.000000
209.900	634.406250
209.920	538.503906
209.940	907.539063
209.960	891.011719
209.980	785.078125
210.000	1138.671875
210.020	347.347656
210.040	574.371094
210.060	988.984375
210.080	485.570313
210.100	1120.332031
210.120	431.167969
210.140	573.257813
210.160	406.218750
210.180	513.136719
210.200	394.062500
210.220	629.496094
210.240	1017.707031
210.260	658.828125
210.280	1572.109375
210.300	508.265625
210.320	967.109375
210.340	617.777344
210.360	430.875000
210.380	745.851563
210.400	586.675781
210.420	1444.640625
210.440	429.414063
210.460	424.949219
210.480	464.011719
210.500	398.531250
210.520	1211.390625
210.540	653.863281
210.560	1462.539063
210.580	255.996094
210.600	1120.296875
210.620	1000.371094
210.640	97.039063
210.660	593.679688
210.680	632.066406
210.700	446.980469
210.720	698.070313
210.740	470.375000
210.760	787.179688
210.780	5.136719
210.800	1288.746094
210.820	771.140625
210.840	676.519531
210.860	-42.089844
210.880	421.789063
210.900	599.113281
210.920	45.871094
210.940	203.023438
210.960	1064.574219
210.980	641.496094
211.000	31.804688
211.020	901.582031
211.040	946.910156
211.060	350.398438
211.080	385.437500
211.100	369.382813
211.120	292.789063
211.140	501.601563
211.160	721.312500
211.180	104.515625
211.200	1107.199219
211.220	-42.550781
211.240	471.589844
211.260	577.894531
211.280	607.398438
211.300	584.750000
211.320	502.281250
211.340	476.457031
211.360	110.476563
211.380	1112.949219
211.400	717.968750
211.420	747.089844
211.440	-71.207031
211.460	186.917969
211.480	24.878906
211.500	514.273438
211.520	549.558594
211.540	775.277344
211.560	680.734375
211.580	747.082031
211.600	131.261719
211.620	571.648438
211.640	119.875000
211.660	245.496094
211.680	104.042969
211.700	739.812500
211.720	838.972656
211.740	792.171875
211.760	675.746094
211.780	435.261719
211.800	978.703125
211.820	538.785156
211.840	959.058594
211.860	411.007813
211.880	329.292969
211.900	44.707031
211.920	856.347656
211.940	897.812500
211.960	874.796875
211.980	897.656250
212.000	392.550781
212.020	605.300781
212.040	192.328125
212.060	934.453125
212.080	828.523438
212.100	626.542969
212.120	1189.972656
212.140	768.750000
212.160	717.320313
212.180	264.984375
212.200	1022.660156
212.220	561.316406
212.240	506.488281
212.260	293.355469
212.280	329.332031
212.300	259.539063
212.320	804.988281
212.340	411.179688
212.360	566.605469
212.380	872.531250
212.400	560.964844
212.420	450.597656
212.440	1082.355469
212.460	910.292969
212.480	632.140625
212.500	527.730469
212.520	720.175781
212.540	502.406250
212.560	267.597656
212.580	655.750000
212.600	786.902344
212.620	-139.554688
212.640	454.308594
212.660	258.917969
212.680	589.386719
212.700	567.152344
212.720	857.046875
212.740	800.484375
212.760	354.140625
212.780	176.652344
212.800	464.175781
212.820	297.980469
212.840	566.300781
212.860	856.746094
212.880	642.804688
212.900	874.781250
212.920	1163.878906
212.940	293.574219
212.960	885.921875
212.980	346.402344
213.000	550.542969
213.020	30.511719
213.040	559.402344
213.060	1018.980469
213.080	458.175781
213.100	659.593750
213.120	-310.476563
213.140	640.871094
213.160	92.601563
213.180	673.066406
213.200	375.207031
213.220	759.046875
213.240	339.042969
213.260	947.964844
213.280	379.507813
213.300	1010.277344
213.320	324.644531
213.340	119.507813
213.360	1136.929688
